Source,Station,Latitude,Longitude,Date,Month,Year,Microcystis,MicroPA,Secchi,Temperature,Chlorophyll,Chlorophyll_lab
USGS,SB10,37.56696944,-122.156,2022-07-07T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SB10,37.56696944,-122.156,2022-07-07T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SB10,37.56696944,-122.156,2022-07-07T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SB10,37.56696944,-122.156,2022-07-07T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SB10,37.56696944,-122.156,2022-07-07T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SB10,37.56696944,-122.156,2022-07-07T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SB10,37.56696944,-122.156,2022-07-07T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SB10,37.56696944,-122.156,2022-07-07T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SB10,37.56696944,-122.156,2022-07-07T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,GRC,37.53271389,-122.1742306,2022-07-07T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SB8,37.5343,-122.1359,2022-07-07T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SB6,37.5041043,-122.1205192,2022-07-07T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,BAY,37.81548345,-122.3519149,2022-07-07T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,EMY,37.836316,-122.3155255,2022-07-08T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,RL WEST BOTTOM,37.8303,-122.53355,2022-07-12T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,RL EAST BOTTOM,37.83126667,-122.5279333,2022-07-12T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,TOL,38.0778083,-121.767286,2022-07-12T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,TOL,38.0778083,-121.767286,2022-06-29T00:00:00Z,6,2022,1,0,NA,NA,NA,NA
USGS,HAY,37.61173889,-122.2012,2022-07-13T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,HAY,37.61173889,-122.2012,2022-07-13T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SHL,37.63078889,-122.2432,2022-07-13T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SHL,37.63078889,-122.2432,2022-07-13T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SIE,38.15665,-121.5051889,2022-07-13T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SM,37.58437876,-122.2508005,2022-07-13T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SM,37.58437876,-122.2508005,2022-07-13T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SLM,37.6742,-122.2178,2022-07-13T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SLM,37.6742,-122.2178,2022-07-13T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,HAY,37.61173889,-122.2012,2022-07-13T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,HAY,37.61173889,-122.2012,2022-07-13T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SHL,37.63078889,-122.2432,2022-07-13T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SHL,37.63078889,-122.2432,2022-07-13T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SM,37.58437876,-122.2508005,2022-07-13T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SM,37.58437876,-122.2508005,2022-07-13T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SLM,37.6742,-122.2178,2022-07-13T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SLM,37.6742,-122.2178,2022-07-13T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,TWI,38.09661389,-121.6512444,2022-07-14T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,LS1,38.26105,-121.748,2022-07-18T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SSB,38.3078583,-121.6924278,2022-07-18T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SIS,38.1198,-121.5428972,2022-07-18T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SS,38.33616667,-121.672925,2022-07-18T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,MS2,38.26436667,-121.645675,2022-07-18T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,MS1,38.28918889,-121.6148,2022-07-18T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SIE,38.15665,-121.5051889,2022-07-18T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SSS,38.2847222,-121.5866667,2022-07-18T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SS1,38.33215556,-121.5829306,2022-07-18T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SXS,38.19153889,-121.63905,2022-07-18T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SXS,38.19153889,-121.63905,2022-07-18T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SXS,38.19153889,-121.63905,2022-07-18T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SXS,38.19153889,-121.63905,2022-07-18T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SOI,38.1754222,-121.6564333,2022-07-18T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,TWI,38.09661389,-121.6512444,2022-07-18T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,GAM,38.13028056,-121.5797,2022-07-18T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,NMR,38.14366944,-121.5595389,2022-07-19T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,NFM,38.2233333,-121.5072222,2022-07-19T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,LPS,38.09638889,-121.496111,2022-07-19T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,LPS,38.09638889,-121.496111,2022-07-19T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,LPS,38.09638889,-121.496111,2022-07-19T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,LPS,38.09638889,-121.496111,2022-07-19T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SFEI27,37.6182671,-122.2927466,2022-07-20T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SFEI27,37.6182671,-122.2927466,2022-07-20T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SFEI27,37.6182671,-122.2927466,2022-07-20T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,SFEI27,37.6182671,-122.2927466,2022-07-20T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,FPT,38.45601954,-121.5013437,2022-07-21T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,HOOD,38.3679666,-121.5213432,2022-07-21T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,WGA,38.25769218,-121.5182865,2022-07-21T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,WGA,38.25769218,-121.5182865,2022-07-21T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,WGA,38.25769218,-121.5182865,2022-07-21T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,WGA,38.25769218,-121.5182865,2022-07-21T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,WGC,38.22488056,-121.556725,2022-07-21T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,MAL,38.19489444,-122.0328139,2022-07-26T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,MAL,38.19489444,-122.0328139,2022-07-26T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,MAL,38.19489444,-122.0328139,2022-07-26T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,MAL,38.19489444,-122.0328139,2022-07-26T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,GOX,38.1511111,-121.5933333,2022-07-27T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,NMR,38.14366944,-121.5595389,2022-07-27T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,TOE,38.34916667,-121.6447222,2022-07-28T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,LIB,38.2430111,-121.684286,2022-07-28T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,LIB,38.2430111,-121.684286,2022-06-28T00:00:00Z,6,2022,1,0,NA,NA,NA,NA
USGS,DWS62,38.34166667,-121.6438889,2022-08-02T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,DWS72,38.47686944,-121.5836417,2022-08-02T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,FPT,38.45601954,-121.5013437,2022-08-03T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,FPT,38.45601954,-121.5013437,2022-08-03T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,FPT,38.45601954,-121.5013437,2022-08-03T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,FPT,38.45601954,-121.5013437,2022-08-03T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,WGA,38.25769218,-121.5182865,2022-08-03T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,RL WEST TOP,37.8303,-122.53355,2022-08-03T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,RL WEST BOTTOM,37.8303,-122.53355,2022-08-03T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,RL EAST TOP,37.83126667,-122.5279333,2022-08-03T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,RL EAST BOTTOM,37.83126667,-122.5279333,2022-08-03T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,P3S1,38.0278,-121.6042889,2022-08-03T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,P3S2,38.02828056,-121.6063889,2022-08-03T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,SIS,38.1198,-121.5428972,2022-08-04T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,RL WEST TOP,37.8303,-122.53355,2022-08-03T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,RL WEST BOTTOM,37.8303,-122.53355,2022-08-03T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,RL EAST TOP,37.83126667,-122.5279333,2022-08-03T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,RL EAST BOTTOM,37.83126667,-122.5279333,2022-08-03T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,GOX,38.1511111,-121.5933333,2022-08-09T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,NMR,38.14366944,-121.5595389,2022-08-09T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,FT24,38.0311111,-121.6052778,2022-08-09T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,LIB,38.2430111,-121.684286,2022-07-28T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,LIB,38.2430111,-121.684286,2022-08-09T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,CCH41,38.19395556,-121.6580028,2022-08-09T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,SFEI27,37.6182671,-122.2927466,2022-08-10T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,SFEI27,37.6182671,-122.2927466,2022-08-10T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,SFEI27,37.6182671,-122.2927466,2022-08-10T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,SFEI27,37.6182671,-122.2927466,2022-08-10T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,SFEI18,38.0299211,-122.1527439,2022-08-10T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,SFEI06,38.06491948,-122.0360745,2022-08-10T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,SHL,37.63078889,-122.2432,2022-08-10T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,SM,37.58437876,-122.2508005,2022-08-10T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,RL EAST BOTTOM,37.83126667,-122.5279333,2022-08-11T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,RL WEST BOTTOM,37.8303,-122.53355,2022-08-11T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,TOL,38.0778083,-121.767286,2022-07-27T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,JPT,38.0521424,-121.6888428,2022-07-27T00:00:00Z,7,2022,1,0,NA,NA,NA,NA
USGS,RL EAST BOTTOM,37.83126667,-122.5279333,2022-08-11T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,RL WEST BOTTOM,37.8303,-122.53355,2022-08-11T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,LIB,38.2430111,-121.684286,2022-08-09T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,TWI,38.09661389,-121.6512444,2022-08-23T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,LIB,38.2430111,-121.684286,2022-08-23T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,SIE,38.15665,-121.5051889,2022-08-23T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,SIS,38.1198,-121.5428972,2022-08-23T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,GRZ,38.10853056,-122.0559806,2022-08-25T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,GRZ,38.10853056,-122.0559806,2022-08-25T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,GRZ,38.10853056,-122.0559806,2022-08-25T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,GRZ,38.10853056,-122.0559806,2022-08-25T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,MAL,38.19489444,-122.0328139,2022-08-25T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,MAL,38.19489444,-122.0328139,2022-08-25T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,MAL,38.19489444,-122.0328139,2022-08-25T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,MAL,38.19489444,-122.0328139,2022-08-25T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,SB6,37.5041043,-122.1205192,2022-08-25T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,HRS,37.627625,-122.1585639,2022-08-25T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,MDM,37.9427017,-121.5341175,2022-08-23T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,MDM,37.9427017,-121.5341175,2022-08-23T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,HAY,37.61173889,-122.2012,2022-09-07T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,SHL,37.63078889,-122.2432,2022-09-07T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,SM,37.58437876,-122.2508005,2022-09-07T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,SLM,37.6742,-122.2178,2022-09-07T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,SLM,37.6742,-122.2178,2022-09-07T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,SLM,37.6742,-122.2178,2022-09-07T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,SLM,37.6742,-122.2178,2022-09-07T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,RL WEIR,37.83200556,-122.5259389,2022-09-08T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,RL WEST BOTTOM,37.8303,-122.53355,2022-09-08T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,LIB,38.2430111,-121.684286,2022-08-23T00:00:00Z,8,2022,1,0,NA,NA,NA,NA
USGS,LIB,38.2430111,-121.684286,2022-09-09T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,FPT,38.45601954,-121.5013437,2022-09-13T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,DWS62,38.34166667,-121.6438889,2022-09-15T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,DWS72,38.47686944,-121.5836417,2022-09-15T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,DWS72,38.47686944,-121.5836417,2022-09-15T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,DWS72,38.47686944,-121.5836417,2022-09-15T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,DWS72,38.47686944,-121.5836417,2022-09-15T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,SIS,38.1198,-121.5428972,2022-09-19T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,SIS,38.1198,-121.5428972,2022-09-19T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,SIS,38.1198,-121.5428972,2022-09-19T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,SIS,38.1198,-121.5428972,2022-09-19T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,SIE,38.15665,-121.5051889,2022-09-19T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,SIE,38.15665,-121.5051889,2022-09-19T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,SIE,38.15665,-121.5051889,2022-09-19T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,SIE,38.15665,-121.5051889,2022-09-19T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,TWI,38.09661389,-121.6512444,2022-09-20T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,TWI,38.09661389,-121.6512444,2022-09-20T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,TWI,38.09661389,-121.6512444,2022-09-20T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,TWI,38.09661389,-121.6512444,2022-09-20T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,LIB,38.2430111,-121.684286,2022-09-20T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,TOE,38.34916667,-121.6447222,2022-09-20T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,TOE,38.34916667,-121.6447222,2022-09-20T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,TOE,38.34916667,-121.6447222,2022-09-20T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,TOE,38.34916667,-121.6447222,2022-09-20T00:00:00Z,9,2022,1,0,NA,NA,NA,NA
USGS,TRN,37.9925,-121.4538889,2022-05-17T00:00:00Z,5,2022,2,1,NA,NA,NA,NA
USGS,FT01,38.05916667,-121.5869444,2022-06-07T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT02,38.05416667,-121.5980556,2022-06-07T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT03,38.05138889,-121.6077778,2022-06-07T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT04,38.0472222,-121.6172222,2022-06-07T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT05,38.04416667,-121.6288889,2022-06-07T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT13,38.04388889,-121.6016667,2022-06-07T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT12,38.04638889,-121.5930556,2022-06-07T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT11,38.0472222,-121.5869444,2022-06-07T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT21,38.0375,-121.5891667,2022-06-07T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT25,38.02888889,-121.6102778,2022-06-07T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FTMI11,37.99555556,-121.5177778,2022-06-07T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FTMI23,37.98277778,-121.5258333,2022-06-07T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FTMI23,37.98277778,-121.5258333,2022-06-07T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FTMI22,37.99,-121.5238889,2022-06-07T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FTMI21,37.9972222,-121.5213889,2022-06-07T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,LPS,38.09638889,-121.496111,2022-06-16T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT05,38.04416667,-121.6288889,2022-06-21T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT04,38.0472222,-121.6172222,2022-06-21T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT15,38.03777778,-121.6175,2022-06-21T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT25,38.02888889,-121.6102778,2022-06-21T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT24,38.0311111,-121.6052778,2022-06-21T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,SMS,38.1419611,-121.5036889,2022-07-19T00:00:00Z,7,2022,2,1,NA,NA,NA,NA
USGS,TOL,38.0778083,-121.767286,2022-07-27T00:00:00Z,7,2022,2,1,NA,NA,NA,NA
USGS,FTMI25,37.98777778,-121.5258333,2022-07-27T00:00:00Z,7,2022,2,1,NA,NA,NA,NA
USGS,MIE,37.97145,-121.51288,2022-07-27T00:00:00Z,7,2022,2,1,NA,NA,NA,NA
USGS,P3S3,38.0267,-121.6055306,2022-08-03T00:00:00Z,8,2022,2,1,NA,NA,NA,NA
USGS,P4S2,38.05623056,-121.589111,2022-08-03T00:00:00Z,8,2022,2,1,NA,NA,NA,NA
USGS,P4S2,38.05623056,-121.589111,2022-08-03T00:00:00Z,8,2022,2,1,NA,NA,NA,NA
USGS,P5S1,38.0548333,-121.5993833,2022-08-03T00:00:00Z,8,2022,2,1,NA,NA,NA,NA
USGS,FT25,38.02888889,-121.6102778,2022-08-09T00:00:00Z,8,2022,2,1,NA,NA,NA,NA
USGS,FT05,38.04416667,-121.6288889,2022-08-09T00:00:00Z,8,2022,2,1,NA,NA,NA,NA
USGS,JPT,38.0521424,-121.6888428,2022-08-11T00:00:00Z,8,2022,2,1,NA,NA,NA,NA
USGS,MDM,37.9427017,-121.5341175,2022-08-08T00:00:00Z,8,2022,2,1,NA,NA,NA,NA
USGS,MDM,37.9427017,-121.5341175,2022-08-23T00:00:00Z,8,2022,2,1,NA,NA,NA,NA
USGS,TOE,38.34916667,-121.6447222,2022-08-23T00:00:00Z,8,2022,2,1,NA,NA,NA,NA
USGS,JPT,38.0521424,-121.6888428,2022-08-11T00:00:00Z,8,2022,2,1,NA,NA,NA,NA
USGS,TOL,38.0778083,-121.767286,2022-08-11T00:00:00Z,8,2022,2,1,NA,NA,NA,NA
USGS,JPT,38.0521424,-121.6888428,2022-08-24T00:00:00Z,8,2022,2,1,NA,NA,NA,NA
USGS,TOL,38.0778083,-121.767286,2022-08-24T00:00:00Z,8,2022,2,1,NA,NA,NA,NA
USGS,WGA,38.25769218,-121.5182865,2022-09-13T00:00:00Z,9,2022,2,1,NA,NA,NA,NA
USGS,CCH41,38.19395556,-121.6580028,2022-09-15T00:00:00Z,9,2022,2,1,NA,NA,NA,NA
USGS,SJRBC,37.97527778,-121.3769444,2022-05-17T00:00:00Z,5,2022,2,1,NA,NA,NA,NA
USGS,MDM,37.9427017,-121.5341175,2022-06-02T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,MDM,37.9427017,-121.5341175,2022-05-24T00:00:00Z,5,2022,2,1,NA,NA,NA,NA
USGS,MDM,37.9427017,-121.5341175,2022-05-24T00:00:00Z,5,2022,2,1,NA,NA,NA,NA
USGS,FTMI12,37.9886111,-121.5191667,2022-06-07T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FTMI13,37.9883333,-121.5191667,2022-06-07T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FTMI14,37.97416667,-121.5205556,2022-06-07T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FTMI24,37.97388889,-121.5283333,2022-06-07T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,MDM,37.9427017,-121.5341175,2022-06-02T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,MDM,37.9427017,-121.5341175,2022-06-02T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,MDM,37.9427017,-121.5341175,2022-06-16T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT01,38.05916667,-121.5869444,2022-06-21T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT11,38.0472222,-121.5869444,2022-06-21T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT11,38.0472222,-121.5869444,2022-06-21T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT11,38.0472222,-121.5869444,2022-06-21T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT11,38.0472222,-121.5869444,2022-06-21T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT12,38.04638889,-121.5930556,2022-06-21T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT22,38.0372222,-121.5941667,2022-06-21T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,FT21,38.0375,-121.5891667,2022-06-21T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,MDM,37.9427017,-121.5341175,2022-06-29T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,MDM,37.9427017,-121.5341175,2022-06-16T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,MDM,37.9427017,-121.5341175,2022-06-16T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,JPT,38.0521424,-121.6888428,2022-07-12T00:00:00Z,7,2022,2,1,NA,NA,NA,NA
USGS,JPT,38.0521424,-121.6888428,2022-06-29T00:00:00Z,6,2022,2,1,NA,NA,NA,NA
USGS,P2S2,38.04703056,-121.5992,2022-07-14T00:00:00Z,7,2022,2,1,NA,NA,NA,NA
USGS,LIB,38.2430111,-121.684286,2022-07-18T00:00:00Z,7,2022,2,1,NA,NA,NA,NA
USGS,SYC,38.142,-121.47,2022-07-19T00:00:00Z,7,2022,2,1,NA,NA,NA,NA
USGS,ORF,38.05,-121.58,2022-07-19T00:00:00Z,7,2022,2,1,NA,NA,NA,NA
USGS,CFL,38.04953056,-121.88755,2022-07-20T00:00:00Z,7,2022,2,1,NA,NA,NA,NA
USGS,TRN,37.9925,-121.4538889,2022-07-20T00:00:00Z,7,2022,2,1,NA,NA,NA,NA
USGS,14MILE,38.04221944,-121.405,2022-07-20T00:00:00Z,7,2022,2,1,NA,NA,NA,NA
USGS,MDM,37.9427017,-121.5341175,2022-07-27T00:00:00Z,7,2022,2,1,NA,NA,NA,NA
USGS,FTMI15,37.9861111,-121.52,2022-07-27T00:00:00Z,7,2022,2,1,NA,NA,NA,NA
USGS,FTMI14,37.97416667,-121.5205556,2022-07-27T00:00:00Z,7,2022,2,1,NA,NA,NA,NA
