program,sample_method,site,station,sample_id,latitude_wgs84,longitude_wgs84,sample_date,sav_incidence,species_code,species_incidence,species_rake_cover_ordinal
FRANKS,rake_rope,FRK,A86,FRANKS_A86_2015-10-13,NA,NA,10/13/2015,1,POTCRI,0,0
FRANKS,rake_rope,FRK,A86,FRANKS_A86_2015-10-13,NA,NA,10/13/2015,1,CERDEM,1,1
FRANKS,rake_rope,FRK,A86,FRANKS_A86_2015-10-13,NA,NA,10/13/2015,1,NAJGUA,1,1
FRANKS,rake_rope,FRK,A86,FRANKS_A86_2015-10-13,NA,NA,10/13/2015,1,STUFIL,0,0
FRANKS,rake_rope,FRK,A86,FRANKS_A86_2015-10-13,NA,NA,10/13/2015,1,STUPEC,0,0
FRANKS,rake_rope,FRK,A86,FRANKS_A86_2015-10-13,NA,NA,10/13/2015,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,A86,FRANKS_A86_2015-10-13,NA,NA,10/13/2015,1,POTRIC,1,4
FRANKS,rake_rope,FRK,A86,FRANKS_A86_2015-10-13,NA,NA,10/13/2015,1,POTFOL,0,0
FRANKS,rake_rope,FRK,A86,FRANKS_A86_2015-10-13,NA,NA,10/13/2015,1,POTNOD,0,0
FRANKS,rake_rope,FRK,A86,FRANKS_A86_2015-10-13,NA,NA,10/13/2015,1,NITELL,0,0
FRANKS,rake_rope,FRK,A86,FRANKS_A86_2015-10-13,NA,NA,10/13/2015,1,POTPUS,0,0
FRANKS,rake_rope,FRK,A86,FRANKS_A86_2015-10-13,NA,NA,10/13/2015,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,A86,FRANKS_A86_2015-10-13,NA,NA,10/13/2015,1,POTZOS,0,0
FRANKS,rake_rope,FRK,A86,FRANKS_A86_2015-10-13,NA,NA,10/13/2015,1,HETDUB,0,0
FRANKS,rake_rope,FRK,A87,FRANKS_A87_2015-10-13,38.0418623,-121.5890732,10/13/2015,1,EGEDEN,1,1
FRANKS,rake_rope,FRK,A87,FRANKS_A87_2015-10-13,38.0418623,-121.5890732,10/13/2015,1,POTCRI,0,0
FRANKS,rake_rope,FRK,A87,FRANKS_A87_2015-10-13,38.0418623,-121.5890732,10/13/2015,1,CERDEM,0,0
FRANKS,rake_rope,FRK,A87,FRANKS_A87_2015-10-13,38.0418623,-121.5890732,10/13/2015,1,NAJGUA,1,3
FRANKS,rake_rope,FRK,A87,FRANKS_A87_2015-10-13,38.0418623,-121.5890732,10/13/2015,1,STUFIL,0,0
FRANKS,rake_rope,FRK,A87,FRANKS_A87_2015-10-13,38.0418623,-121.5890732,10/13/2015,1,STUPEC,0,0
FRANKS,rake_rope,FRK,A87,FRANKS_A87_2015-10-13,38.0418623,-121.5890732,10/13/2015,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,A87,FRANKS_A87_2015-10-13,38.0418623,-121.5890732,10/13/2015,1,POTRIC,1,3
FRANKS,rake_rope,FRK,A87,FRANKS_A87_2015-10-13,38.0418623,-121.5890732,10/13/2015,1,POTFOL,0,0
FRANKS,rake_rope,FRK,A87,FRANKS_A87_2015-10-13,38.0418623,-121.5890732,10/13/2015,1,POTNOD,0,0
FRANKS,rake_rope,FRK,A87,FRANKS_A87_2015-10-13,38.0418623,-121.5890732,10/13/2015,1,NITELL,0,0
FRANKS,rake_rope,FRK,A87,FRANKS_A87_2015-10-13,38.0418623,-121.5890732,10/13/2015,1,POTPUS,0,0
FRANKS,rake_rope,FRK,A87,FRANKS_A87_2015-10-13,38.0418623,-121.5890732,10/13/2015,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,A87,FRANKS_A87_2015-10-13,38.0418623,-121.5890732,10/13/2015,1,POTZOS,0,0
FRANKS,rake_rope,FRK,A87,FRANKS_A87_2015-10-13,38.0418623,-121.5890732,10/13/2015,1,HETDUB,0,0
FRANKS,rake_rope,FRK,A88,FRANKS_A88_2015-10-13,NA,NA,10/13/2015,1,EGEDEN,0,0
FRANKS,rake_rope,FRK,A88,FRANKS_A88_2015-10-13,NA,NA,10/13/2015,1,POTCRI,0,0
FRANKS,rake_rope,FRK,A88,FRANKS_A88_2015-10-13,NA,NA,10/13/2015,1,CERDEM,0,0
FRANKS,rake_rope,FRK,A88,FRANKS_A88_2015-10-13,NA,NA,10/13/2015,1,NAJGUA,1,2
FRANKS,rake_rope,FRK,A88,FRANKS_A88_2015-10-13,NA,NA,10/13/2015,1,STUFIL,0,0
FRANKS,rake_rope,FRK,A88,FRANKS_A88_2015-10-13,NA,NA,10/13/2015,1,STUPEC,0,0
FRANKS,rake_rope,FRK,A88,FRANKS_A88_2015-10-13,NA,NA,10/13/2015,1,ELOCAN,1,1
FRANKS,rake_rope,FRK,A88,FRANKS_A88_2015-10-13,NA,NA,10/13/2015,1,POTRIC,1,4
FRANKS,rake_rope,FRK,A88,FRANKS_A88_2015-10-13,NA,NA,10/13/2015,1,POTFOL,1,1
FRANKS,rake_rope,FRK,A88,FRANKS_A88_2015-10-13,NA,NA,10/13/2015,1,POTNOD,0,0
FRANKS,rake_rope,FRK,A88,FRANKS_A88_2015-10-13,NA,NA,10/13/2015,1,NITELL,0,0
FRANKS,rake_rope,FRK,A88,FRANKS_A88_2015-10-13,NA,NA,10/13/2015,1,POTPUS,0,0
FRANKS,rake_rope,FRK,A88,FRANKS_A88_2015-10-13,NA,NA,10/13/2015,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,A88,FRANKS_A88_2015-10-13,NA,NA,10/13/2015,1,POTZOS,0,0
FRANKS,rake_rope,FRK,A88,FRANKS_A88_2015-10-13,NA,NA,10/13/2015,1,HETDUB,0,0
FRANKS,rake_rope,FRK,A89,FRANKS_A89_2015-10-13,38.0418276,-121.584601,10/13/2015,1,EGEDEN,0,0
FRANKS,rake_rope,FRK,A89,FRANKS_A89_2015-10-13,38.0418276,-121.584601,10/13/2015,1,POTCRI,0,0
FRANKS,rake_rope,FRK,A89,FRANKS_A89_2015-10-13,38.0418276,-121.584601,10/13/2015,1,CERDEM,0,0
FRANKS,rake_rope,FRK,A89,FRANKS_A89_2015-10-13,38.0418276,-121.584601,10/13/2015,1,NAJGUA,0,0
FRANKS,rake_rope,FRK,A89,FRANKS_A89_2015-10-13,38.0418276,-121.584601,10/13/2015,1,STUFIL,0,0
FRANKS,rake_rope,FRK,A89,FRANKS_A89_2015-10-13,38.0418276,-121.584601,10/13/2015,1,STUPEC,0,0
FRANKS,rake_rope,FRK,A89,FRANKS_A89_2015-10-13,38.0418276,-121.584601,10/13/2015,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,A89,FRANKS_A89_2015-10-13,38.0418276,-121.584601,10/13/2015,1,POTRIC,1,1
FRANKS,rake_rope,FRK,A89,FRANKS_A89_2015-10-13,38.0418276,-121.584601,10/13/2015,1,POTFOL,0,0
FRANKS,rake_rope,FRK,A89,FRANKS_A89_2015-10-13,38.0418276,-121.584601,10/13/2015,1,POTNOD,0,0
FRANKS,rake_rope,FRK,A89,FRANKS_A89_2015-10-13,38.0418276,-121.584601,10/13/2015,1,NITELL,0,0
FRANKS,rake_rope,FRK,A89,FRANKS_A89_2015-10-13,38.0418276,-121.584601,10/13/2015,1,POTPUS,0,0
FRANKS,rake_rope,FRK,A89,FRANKS_A89_2015-10-13,38.0418276,-121.584601,10/13/2015,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,A89,FRANKS_A89_2015-10-13,38.0418276,-121.584601,10/13/2015,1,POTZOS,0,0
FRANKS,rake_rope,FRK,A89,FRANKS_A89_2015-10-13,38.0418276,-121.584601,10/13/2015,1,HETDUB,0,0
FRANKS,rake_rope,FRK,A90,FRANKS_A90_2015-10-13,NA,NA,10/13/2015,0,EGEDEN,0,0
FRANKS,rake_rope,FRK,A90,FRANKS_A90_2015-10-13,NA,NA,10/13/2015,0,POTCRI,0,0
FRANKS,rake_rope,FRK,A90,FRANKS_A90_2015-10-13,NA,NA,10/13/2015,0,CERDEM,0,0
FRANKS,rake_rope,FRK,A90,FRANKS_A90_2015-10-13,NA,NA,10/13/2015,0,NAJGUA,0,0
FRANKS,rake_rope,FRK,A90,FRANKS_A90_2015-10-13,NA,NA,10/13/2015,0,STUFIL,0,0
FRANKS,rake_rope,FRK,A90,FRANKS_A90_2015-10-13,NA,NA,10/13/2015,0,STUPEC,0,0
FRANKS,rake_rope,FRK,A90,FRANKS_A90_2015-10-13,NA,NA,10/13/2015,0,ELOCAN,0,0
FRANKS,rake_rope,FRK,A90,FRANKS_A90_2015-10-13,NA,NA,10/13/2015,0,POTRIC,0,0
FRANKS,rake_rope,FRK,A90,FRANKS_A90_2015-10-13,NA,NA,10/13/2015,0,POTFOL,0,0
FRANKS,rake_rope,FRK,A90,FRANKS_A90_2015-10-13,NA,NA,10/13/2015,0,POTNOD,0,0
FRANKS,rake_rope,FRK,A90,FRANKS_A90_2015-10-13,NA,NA,10/13/2015,0,NITELL,0,0
FRANKS,rake_rope,FRK,A90,FRANKS_A90_2015-10-13,NA,NA,10/13/2015,0,POTPUS,0,0
FRANKS,rake_rope,FRK,A90,FRANKS_A90_2015-10-13,NA,NA,10/13/2015,0,MYRSPI,0,0
FRANKS,rake_rope,FRK,A90,FRANKS_A90_2015-10-13,NA,NA,10/13/2015,0,POTZOS,0,0
FRANKS,rake_rope,FRK,A90,FRANKS_A90_2015-10-13,NA,NA,10/13/2015,0,HETDUB,0,0
FRANKS,rake_rope,FRK,A91,FRANKS_A91_2015-10-13,38.0437694,-121.5868371,10/13/2015,1,EGEDEN,1,1
FRANKS,rake_rope,FRK,A91,FRANKS_A91_2015-10-13,38.0437694,-121.5868371,10/13/2015,1,POTCRI,0,0
FRANKS,rake_rope,FRK,A91,FRANKS_A91_2015-10-13,38.0437694,-121.5868371,10/13/2015,1,CERDEM,0,0
FRANKS,rake_rope,FRK,A91,FRANKS_A91_2015-10-13,38.0437694,-121.5868371,10/13/2015,1,NAJGUA,1,2
FRANKS,rake_rope,FRK,A91,FRANKS_A91_2015-10-13,38.0437694,-121.5868371,10/13/2015,1,STUFIL,0,0
FRANKS,rake_rope,FRK,A91,FRANKS_A91_2015-10-13,38.0437694,-121.5868371,10/13/2015,1,STUPEC,1,1
FRANKS,rake_rope,FRK,A91,FRANKS_A91_2015-10-13,38.0437694,-121.5868371,10/13/2015,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,A91,FRANKS_A91_2015-10-13,38.0437694,-121.5868371,10/13/2015,1,POTRIC,1,3
FRANKS,rake_rope,FRK,A91,FRANKS_A91_2015-10-13,38.0437694,-121.5868371,10/13/2015,1,POTFOL,0,0
FRANKS,rake_rope,FRK,A91,FRANKS_A91_2015-10-13,38.0437694,-121.5868371,10/13/2015,1,POTNOD,0,0
FRANKS,rake_rope,FRK,A91,FRANKS_A91_2015-10-13,38.0437694,-121.5868371,10/13/2015,1,NITELL,0,0
FRANKS,rake_rope,FRK,A91,FRANKS_A91_2015-10-13,38.0437694,-121.5868371,10/13/2015,1,POTPUS,0,0
FRANKS,rake_rope,FRK,A91,FRANKS_A91_2015-10-13,38.0437694,-121.5868371,10/13/2015,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,A91,FRANKS_A91_2015-10-13,38.0437694,-121.5868371,10/13/2015,1,POTZOS,0,0
FRANKS,rake_rope,FRK,A91,FRANKS_A91_2015-10-13,38.0437694,-121.5868371,10/13/2015,1,HETDUB,0,0
FRANKS,rake_rope,FRK,A92,FRANKS_A92_2015-10-13,NA,NA,10/13/2015,1,EGEDEN,1,1
FRANKS,rake_rope,FRK,A92,FRANKS_A92_2015-10-13,NA,NA,10/13/2015,1,POTCRI,1,1
FRANKS,rake_rope,FRK,A92,FRANKS_A92_2015-10-13,NA,NA,10/13/2015,1,CERDEM,0,0
FRANKS,rake_rope,FRK,A92,FRANKS_A92_2015-10-13,NA,NA,10/13/2015,1,NAJGUA,1,2
FRANKS,rake_rope,FRK,A92,FRANKS_A92_2015-10-13,NA,NA,10/13/2015,1,STUFIL,0,0
FRANKS,rake_rope,FRK,A92,FRANKS_A92_2015-10-13,NA,NA,10/13/2015,1,STUPEC,0,0
FRANKS,rake_rope,FRK,A92,FRANKS_A92_2015-10-13,NA,NA,10/13/2015,1,ELOCAN,1,1
FRANKS,rake_rope,FRK,A92,FRANKS_A92_2015-10-13,NA,NA,10/13/2015,1,POTRIC,1,4
FRANKS,rake_rope,FRK,A92,FRANKS_A92_2015-10-13,NA,NA,10/13/2015,1,POTFOL,0,0
FRANKS,rake_rope,FRK,A92,FRANKS_A92_2015-10-13,NA,NA,10/13/2015,1,POTNOD,0,0
FRANKS,rake_rope,FRK,A92,FRANKS_A92_2015-10-13,NA,NA,10/13/2015,1,NITELL,0,0
FRANKS,rake_rope,FRK,A92,FRANKS_A92_2015-10-13,NA,NA,10/13/2015,1,POTPUS,0,0
FRANKS,rake_rope,FRK,A92,FRANKS_A92_2015-10-13,NA,NA,10/13/2015,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,A92,FRANKS_A92_2015-10-13,NA,NA,10/13/2015,1,POTZOS,0,0
FRANKS,rake_rope,FRK,A92,FRANKS_A92_2015-10-13,NA,NA,10/13/2015,1,HETDUB,0,0
FRANKS,rake_rope,FRK,A93,FRANKS_A93_2015-10-13,38.0437694,-121.591397,10/13/2015,1,EGEDEN,0,0
FRANKS,rake_rope,FRK,A93,FRANKS_A93_2015-10-13,38.0437694,-121.591397,10/13/2015,1,POTCRI,0,0
FRANKS,rake_rope,FRK,A93,FRANKS_A93_2015-10-13,38.0437694,-121.591397,10/13/2015,1,CERDEM,1,1
FRANKS,rake_rope,FRK,A93,FRANKS_A93_2015-10-13,38.0437694,-121.591397,10/13/2015,1,NAJGUA,1,2
FRANKS,rake_rope,FRK,A93,FRANKS_A93_2015-10-13,38.0437694,-121.591397,10/13/2015,1,STUFIL,0,0
FRANKS,rake_rope,FRK,A93,FRANKS_A93_2015-10-13,38.0437694,-121.591397,10/13/2015,1,STUPEC,0,0
FRANKS,rake_rope,FRK,A93,FRANKS_A93_2015-10-13,38.0437694,-121.591397,10/13/2015,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,A93,FRANKS_A93_2015-10-13,38.0437694,-121.591397,10/13/2015,1,POTRIC,1,4
FRANKS,rake_rope,FRK,A93,FRANKS_A93_2015-10-13,38.0437694,-121.591397,10/13/2015,1,POTFOL,0,0
FRANKS,rake_rope,FRK,A93,FRANKS_A93_2015-10-13,38.0437694,-121.591397,10/13/2015,1,POTNOD,0,0
FRANKS,rake_rope,FRK,A93,FRANKS_A93_2015-10-13,38.0437694,-121.591397,10/13/2015,1,NITELL,0,0
FRANKS,rake_rope,FRK,A93,FRANKS_A93_2015-10-13,38.0437694,-121.591397,10/13/2015,1,POTPUS,0,0
FRANKS,rake_rope,FRK,A93,FRANKS_A93_2015-10-13,38.0437694,-121.591397,10/13/2015,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,A93,FRANKS_A93_2015-10-13,38.0437694,-121.591397,10/13/2015,1,POTZOS,0,0
FRANKS,rake_rope,FRK,A93,FRANKS_A93_2015-10-13,38.0437694,-121.591397,10/13/2015,1,HETDUB,0,0
FRANKS,rake_rope,FRK,A94,FRANKS_A94_2015-10-13,NA,NA,10/13/2015,1,EGEDEN,0,0
FRANKS,rake_rope,FRK,A94,FRANKS_A94_2015-10-13,NA,NA,10/13/2015,1,POTCRI,0,0
FRANKS,rake_rope,FRK,A94,FRANKS_A94_2015-10-13,NA,NA,10/13/2015,1,CERDEM,0,0
FRANKS,rake_rope,FRK,A94,FRANKS_A94_2015-10-13,NA,NA,10/13/2015,1,NAJGUA,1,1
FRANKS,rake_rope,FRK,A94,FRANKS_A94_2015-10-13,NA,NA,10/13/2015,1,STUFIL,0,0
FRANKS,rake_rope,FRK,A94,FRANKS_A94_2015-10-13,NA,NA,10/13/2015,1,STUPEC,0,0
FRANKS,rake_rope,FRK,A94,FRANKS_A94_2015-10-13,NA,NA,10/13/2015,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,A94,FRANKS_A94_2015-10-13,NA,NA,10/13/2015,1,POTRIC,1,4
FRANKS,rake_rope,FRK,A94,FRANKS_A94_2015-10-13,NA,NA,10/13/2015,1,POTFOL,0,0
FRANKS,rake_rope,FRK,A94,FRANKS_A94_2015-10-13,NA,NA,10/13/2015,1,POTNOD,0,0
FRANKS,rake_rope,FRK,A94,FRANKS_A94_2015-10-13,NA,NA,10/13/2015,1,NITELL,0,0
FRANKS,rake_rope,FRK,A94,FRANKS_A94_2015-10-13,NA,NA,10/13/2015,1,POTPUS,0,0
FRANKS,rake_rope,FRK,A94,FRANKS_A94_2015-10-13,NA,NA,10/13/2015,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,A94,FRANKS_A94_2015-10-13,NA,NA,10/13/2015,1,POTZOS,0,0
FRANKS,rake_rope,FRK,A94,FRANKS_A94_2015-10-13,NA,NA,10/13/2015,1,HETDUB,0,0
FRANKS,rake_rope,FRK,A95,FRANKS_A95_2015-10-13,38.0438734,-121.5960884,10/13/2015,1,EGEDEN,0,0
FRANKS,rake_rope,FRK,A95,FRANKS_A95_2015-10-13,38.0438734,-121.5960884,10/13/2015,1,POTCRI,0,0
FRANKS,rake_rope,FRK,A95,FRANKS_A95_2015-10-13,38.0438734,-121.5960884,10/13/2015,1,CERDEM,1,1
FRANKS,rake_rope,FRK,A95,FRANKS_A95_2015-10-13,38.0438734,-121.5960884,10/13/2015,1,NAJGUA,1,4
FRANKS,rake_rope,FRK,A95,FRANKS_A95_2015-10-13,38.0438734,-121.5960884,10/13/2015,1,STUFIL,0,0
FRANKS,rake_rope,FRK,A95,FRANKS_A95_2015-10-13,38.0438734,-121.5960884,10/13/2015,1,STUPEC,0,0
FRANKS,rake_rope,FRK,A95,FRANKS_A95_2015-10-13,38.0438734,-121.5960884,10/13/2015,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,A95,FRANKS_A95_2015-10-13,38.0438734,-121.5960884,10/13/2015,1,POTRIC,1,3
FRANKS,rake_rope,FRK,A95,FRANKS_A95_2015-10-13,38.0438734,-121.5960884,10/13/2015,1,POTFOL,0,0
FRANKS,rake_rope,FRK,A95,FRANKS_A95_2015-10-13,38.0438734,-121.5960884,10/13/2015,1,POTNOD,0,0
FRANKS,rake_rope,FRK,A95,FRANKS_A95_2015-10-13,38.0438734,-121.5960884,10/13/2015,1,NITELL,0,0
FRANKS,rake_rope,FRK,A95,FRANKS_A95_2015-10-13,38.0438734,-121.5960884,10/13/2015,1,POTPUS,0,0
FRANKS,rake_rope,FRK,A95,FRANKS_A95_2015-10-13,38.0438734,-121.5960884,10/13/2015,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,A95,FRANKS_A95_2015-10-13,38.0438734,-121.5960884,10/13/2015,1,POTZOS,0,0
FRANKS,rake_rope,FRK,A95,FRANKS_A95_2015-10-13,38.0438734,-121.5960884,10/13/2015,1,HETDUB,0,0
FRANKS,rake_rope,FRK,A96,FRANKS_A96_2015-10-13,NA,NA,10/13/2015,1,EGEDEN,0,0
FRANKS,rake_rope,FRK,A96,FRANKS_A96_2015-10-13,NA,NA,10/13/2015,1,POTCRI,0,0
FRANKS,rake_rope,FRK,A96,FRANKS_A96_2015-10-13,NA,NA,10/13/2015,1,CERDEM,0,0
FRANKS,rake_rope,FRK,A96,FRANKS_A96_2015-10-13,NA,NA,10/13/2015,1,NAJGUA,1,2
FRANKS,rake_rope,FRK,A96,FRANKS_A96_2015-10-13,NA,NA,10/13/2015,1,STUFIL,0,0
FRANKS,rake_rope,FRK,A96,FRANKS_A96_2015-10-13,NA,NA,10/13/2015,1,STUPEC,0,0
FRANKS,rake_rope,FRK,A96,FRANKS_A96_2015-10-13,NA,NA,10/13/2015,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,A96,FRANKS_A96_2015-10-13,NA,NA,10/13/2015,1,POTRIC,1,4
FRANKS,rake_rope,FRK,A96,FRANKS_A96_2015-10-13,NA,NA,10/13/2015,1,POTFOL,0,0
FRANKS,rake_rope,FRK,A96,FRANKS_A96_2015-10-13,NA,NA,10/13/2015,1,POTNOD,0,0
FRANKS,rake_rope,FRK,A96,FRANKS_A96_2015-10-13,NA,NA,10/13/2015,1,NITELL,0,0
FRANKS,rake_rope,FRK,A96,FRANKS_A96_2015-10-13,NA,NA,10/13/2015,1,POTPUS,0,0
FRANKS,rake_rope,FRK,A96,FRANKS_A96_2015-10-13,NA,NA,10/13/2015,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,A96,FRANKS_A96_2015-10-13,NA,NA,10/13/2015,1,POTZOS,0,0
FRANKS,rake_rope,FRK,A96,FRANKS_A96_2015-10-13,NA,NA,10/13/2015,1,HETDUB,0,0
FRANKS,rake_rope,FRK,A97,FRANKS_A97_2015-10-13,38.0439081,-121.6004729,10/13/2015,1,EGEDEN,0,0
FRANKS,rake_rope,FRK,A97,FRANKS_A97_2015-10-13,38.0439081,-121.6004729,10/13/2015,1,POTCRI,0,0
FRANKS,rake_rope,FRK,A97,FRANKS_A97_2015-10-13,38.0439081,-121.6004729,10/13/2015,1,CERDEM,0,0
FRANKS,rake_rope,FRK,A97,FRANKS_A97_2015-10-13,38.0439081,-121.6004729,10/13/2015,1,NAJGUA,1,1
FRANKS,rake_rope,FRK,A97,FRANKS_A97_2015-10-13,38.0439081,-121.6004729,10/13/2015,1,STUFIL,1,1
FRANKS,rake_rope,FRK,A97,FRANKS_A97_2015-10-13,38.0439081,-121.6004729,10/13/2015,1,STUPEC,0,0
FRANKS,rake_rope,FRK,A97,FRANKS_A97_2015-10-13,38.0439081,-121.6004729,10/13/2015,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,A97,FRANKS_A97_2015-10-13,38.0439081,-121.6004729,10/13/2015,1,POTRIC,1,3
FRANKS,rake_rope,FRK,A97,FRANKS_A97_2015-10-13,38.0439081,-121.6004729,10/13/2015,1,POTFOL,0,0
FRANKS,rake_rope,FRK,A97,FRANKS_A97_2015-10-13,38.0439081,-121.6004729,10/13/2015,1,POTNOD,0,0
FRANKS,rake_rope,FRK,A97,FRANKS_A97_2015-10-13,38.0439081,-121.6004729,10/13/2015,1,NITELL,0,0
FRANKS,rake_rope,FRK,A97,FRANKS_A97_2015-10-13,38.0439081,-121.6004729,10/13/2015,1,POTPUS,0,0
FRANKS,rake_rope,FRK,A97,FRANKS_A97_2015-10-13,38.0439081,-121.6004729,10/13/2015,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,A97,FRANKS_A97_2015-10-13,38.0439081,-121.6004729,10/13/2015,1,POTZOS,0,0
FRANKS,rake_rope,FRK,A97,FRANKS_A97_2015-10-13,38.0439081,-121.6004729,10/13/2015,1,HETDUB,0,0
FRANKS,rake_rope,FRK,A98,FRANKS_A98_2015-10-13,NA,NA,10/13/2015,1,EGEDEN,0,0
FRANKS,rake_rope,FRK,A98,FRANKS_A98_2015-10-13,NA,NA,10/13/2015,1,POTCRI,0,0
FRANKS,rake_rope,FRK,A98,FRANKS_A98_2015-10-13,NA,NA,10/13/2015,1,CERDEM,0,0
FRANKS,rake_rope,FRK,A98,FRANKS_A98_2015-10-13,NA,NA,10/13/2015,1,NAJGUA,0,0
FRANKS,rake_rope,FRK,A98,FRANKS_A98_2015-10-13,NA,NA,10/13/2015,1,STUFIL,1,1
FRANKS,rake_rope,FRK,A98,FRANKS_A98_2015-10-13,NA,NA,10/13/2015,1,STUPEC,0,0
FRANKS,rake_rope,FRK,A98,FRANKS_A98_2015-10-13,NA,NA,10/13/2015,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,A98,FRANKS_A98_2015-10-13,NA,NA,10/13/2015,1,POTRIC,1,1
FRANKS,rake_rope,FRK,A98,FRANKS_A98_2015-10-13,NA,NA,10/13/2015,1,POTFOL,0,0
FRANKS,rake_rope,FRK,A98,FRANKS_A98_2015-10-13,NA,NA,10/13/2015,1,POTNOD,0,0
FRANKS,rake_rope,FRK,A98,FRANKS_A98_2015-10-13,NA,NA,10/13/2015,1,NITELL,0,0
FRANKS,rake_rope,FRK,A98,FRANKS_A98_2015-10-13,NA,NA,10/13/2015,1,POTPUS,0,0
FRANKS,rake_rope,FRK,A98,FRANKS_A98_2015-10-13,NA,NA,10/13/2015,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,A98,FRANKS_A98_2015-10-13,NA,NA,10/13/2015,1,POTZOS,0,0
FRANKS,rake_rope,FRK,A98,FRANKS_A98_2015-10-13,NA,NA,10/13/2015,1,HETDUB,0,0
FRANKS,rake_rope,FRK,A99,FRANKS_A99_2015-10-13,38.0439427,-121.6049889,10/13/2015,1,EGEDEN,1,2
FRANKS,rake_rope,FRK,A99,FRANKS_A99_2015-10-13,38.0439427,-121.6049889,10/13/2015,1,POTCRI,0,0
FRANKS,rake_rope,FRK,A99,FRANKS_A99_2015-10-13,38.0439427,-121.6049889,10/13/2015,1,CERDEM,0,0
FRANKS,rake_rope,FRK,A99,FRANKS_A99_2015-10-13,38.0439427,-121.6049889,10/13/2015,1,NAJGUA,0,0
FRANKS,rake_rope,FRK,A99,FRANKS_A99_2015-10-13,38.0439427,-121.6049889,10/13/2015,1,STUFIL,0,0
FRANKS,rake_rope,FRK,A99,FRANKS_A99_2015-10-13,38.0439427,-121.6049889,10/13/2015,1,STUPEC,0,0
FRANKS,rake_rope,FRK,A99,FRANKS_A99_2015-10-13,38.0439427,-121.6049889,10/13/2015,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,A99,FRANKS_A99_2015-10-13,38.0439427,-121.6049889,10/13/2015,1,POTRIC,1,2
FRANKS,rake_rope,FRK,A99,FRANKS_A99_2015-10-13,38.0439427,-121.6049889,10/13/2015,1,POTFOL,0,0
FRANKS,rake_rope,FRK,A99,FRANKS_A99_2015-10-13,38.0439427,-121.6049889,10/13/2015,1,POTNOD,0,0
FRANKS,rake_rope,FRK,A99,FRANKS_A99_2015-10-13,38.0439427,-121.6049889,10/13/2015,1,NITELL,0,0
FRANKS,rake_rope,FRK,A99,FRANKS_A99_2015-10-13,38.0439427,-121.6049889,10/13/2015,1,POTPUS,0,0
FRANKS,rake_rope,FRK,A99,FRANKS_A99_2015-10-13,38.0439427,-121.6049889,10/13/2015,1,MYRSPI,0,0
FRANKS,rake_rope,FRK,A99,FRANKS_A99_2015-10-13,38.0439427,-121.6049889,10/13/2015,1,POTZOS,0,0
FRANKS,rake_rope,FRK,A99,FRANKS_A99_2015-10-13,38.0439427,-121.6049889,10/13/2015,1,HETDUB,0,0
FRANKS,rake_rope,FRK,A100,FRANKS_A100_2015-10-13,NA,NA,10/13/2015,1,EGEDEN,1,4
FRANKS,rake_rope,FRK,A100,FRANKS_A100_2015-10-13,NA,NA,10/13/2015,1,POTCRI,0,0
FRANKS,rake_rope,FRK,A100,FRANKS_A100_2015-10-13,NA,NA,10/13/2015,1,CERDEM,1,1
FRANKS,rake_rope,FRK,A100,FRANKS_A100_2015-10-13,NA,NA,10/13/2015,1,NAJGUA,0,0
FRANKS,rake_rope,FRK,A100,FRANKS_A100_2015-10-13,NA,NA,10/13/2015,1,STUFIL,0,0
FRANKS,rake_rope,FRK,A100,FRANKS_A100_2015-10-13,NA,NA,10/13/2015,1,STUPEC,0,0
FRANKS,rake_rope,FRK,A100,FRANKS_A100_2015-10-13,NA,NA,10/13/2015,1,ELOCAN,0,0
FRANKS,rake_rope,FRK,A100,FRANKS_A100_2015-10-13,NA,NA,10/13/2015,1,POTRIC,1,1
FRANKS,rake_rope,FRK,A100,FRANKS_A100_2015-10-13,NA,NA,10/13/2015,1,POTFOL,0,0
FRANKS,rake_rope,FRK,A100,FRANKS_A100_2015-10-13,NA,NA,10/13/2015,1,POTNOD,0,0
